time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-10-10T23:43:22.930Z,35.988,-96.8353,4.49,3.1,mb_lg,,66,0.035,0.51,us,us10003mrh,2015-10-11T07:03:46.218Z,"6km W of Cushing, Oklahoma",earthquake
2015-10-10T23:41:21.270Z,36.002,-96.8492,1.26,2.5,mb_lg,,41,0.047,0.31,us,us10003mrf,2015-10-11T00:48:42.230Z,"7km WNW of Cushing, Oklahoma",earthquake
2015-10-10T23:30:43.410Z,35.9947,-96.8183,5.43,2.7,mb_lg,,113,0.044,0.43,us,us10003mre,2015-10-11T07:07:14.782Z,"4km WNW of Cushing, Oklahoma",earthquake
2015-10-10T23:29:23.850Z,36.0097,-96.7979,4.13,2.8,mb_lg,,41,0.039,0.23,us,us10003mrb,2015-10-11T00:47:16.641Z,"3km NW of Cushing, Oklahoma",earthquake
2015-10-10T23:11:50.000Z,52.0119,-173.2896,78.8,2.6,ml,,,,0.39,ak,ak11740024,2015-10-15T01:27:26.501Z,"65km ESE of Atka, Alaska",earthquake
2015-10-10T22:20:55.770Z,36.005,-96.8039,2.4,3,mb_lg,,34,0.034,0.45,us,us10003mqx,2015-10-10T23:38:16.034Z,"3km WNW of Cushing, Oklahoma",earthquake
2015-10-10T22:07:05.520Z,36.0005,-96.8123,5.1,3.2,ml,,50,0.03,0.38,us,us10003mr7,2015-10-11T01:34:56.302Z,"4km WNW of Cushing, Oklahoma",earthquake
2015-10-10T22:03:05.420Z,36.0076,-96.8194,1.98,4.5,mb_lg,,35,0.038,0.29,us,us10003mqq,2015-10-12T23:50:17.110Z,"5km WNW of Cushing, Oklahoma",earthquake
2015-10-10T21:48:15.000Z,51.8624,177.9328,132,2.9,ml,,,,0.48,ak,ak11740016,2015-10-19T22:44:33.107Z,"35km SE of Kiska Volcano, Alaska",earthquake
2015-10-10T20:25:15.940Z,-7.1843,154.0544,21.14,4.9,mb,,55,3.518,0.65,us,us10003mqg,2015-10-11T04:27:57.049Z,"184km WSW of Panguna, Papua New Guinea",earthquake
2015-10-10T17:46:45.258Z,41.8803,-119.6351,11.5,2.5,ml,7,76.96,0.14,0.2143,nn,nn00514253,2015-10-12T15:27:21.040Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-10T16:55:43.000Z,51.3005,178.9941,36.8,2.7,ml,,,,0.31,ak,ak11740001,2015-10-19T22:44:53.645Z,"79km SSE of Little Sitkin Island, Alaska",earthquake
2015-10-10T15:20:48.170Z,36.6872,-97.9266,5.41,3.7,mb_lg,,51,0.099,0.24,us,us10003mpd,2015-10-12T02:31:16.253Z,"21km SW of Medford, Oklahoma",earthquake
2015-10-10T14:34:54.000Z,56.7942,-155.6288,41,4,ml,,,,0.53,ak,ak11735074,2015-10-19T22:44:11.725Z,"107km N of Chirikof Island, Alaska",earthquake
2015-10-10T12:53:04.300Z,35.4536,-97.0215,6.382,2.8,ml,,63,,0.57,us,us10003mp5,2015-10-23T08:39:28.794Z,"6km ENE of McLoud, Oklahoma",earthquake
2015-10-10T12:39:22.850Z,-20.7667,169.9879,89.08,4.2,mb,,191,1.96,0.35,us,us10003pp0,2015-10-23T07:05:53.724Z,"154km SSE of Isangel, Vanuatu",earthquake
2015-10-10T12:18:09.600Z,18.9645,-64.8841,28,3,Md,6,259.2,0.61354934,0.23,pr,pr15283005,2015-10-23T06:56:07.040Z,"66km NNW of Road Town, British Virgin Islands",earthquake
2015-10-10T10:05:59.980Z,18.3715,-155.1151733,6.81,2.56,md,44,311,0.8001,0.32,hv,hv61057776,2015-10-10T18:08:26.328Z,"99km SSE of Pahala, Hawaii",earthquake
2015-10-10T09:38:42.891Z,41.8508,-119.6334,10.6,3,ml,7,75.81,0.159,0.2298,nn,nn00514218,2015-10-11T04:52:42.149Z,"69km ESE of Lakeview, Oregon",earthquake
2015-10-10T09:20:43.040Z,36.7069,-97.9059,6.43,4.4,mwr,,53,0.085,0.29,us,us10003mnu,2015-10-29T16:24:31.336Z,"18km SW of Medford, Oklahoma",earthquake
2015-10-10T09:12:46.400Z,18.811,-64.838,64,3.1,Md,6,248.4,0.44466607,0.1,pr,pr15283003,2015-10-29T12:05:28.142Z,"49km NNW of Road Town, British Virgin Islands",earthquake
2015-10-10T09:05:06.000Z,51.5614,-178.158,13.1,2.5,ml,,,,0.31,us,us10003nsa,2015-10-29T12:29:59.792Z,"35km S of Tanaga Volcano, Alaska",earthquake
2015-10-10T09:04:01.020Z,-8.0486,107.4009,35,5.2,mb,,35,2.969,1.13,us,us10003mnt,2015-10-29T09:56:02.950Z,"56km SSW of Gunungsulah, Indonesia",earthquake
2015-10-10T08:58:37.950Z,-30.6595,-72.1396,15.84,4.5,mb,,180,0.435,0.87,us,us10003mnr,2015-10-10T17:04:56.495Z,"90km W of Ovalle, Chile",earthquake
2015-10-10T08:56:05.310Z,-60.7355,-20.8306,10,5.5,mb,,73,10.598,0.76,us,us10003mns,2015-10-13T17:17:57.000Z,"East of the South Sandwich Islands",earthquake
2015-10-10T08:47:51.000Z,51.5391,-178.1263,13.2,3.2,ml,,,,0.65,ak,ak11734748,2015-10-15T01:24:28.063Z,"38km S of Tanaga Volcano, Alaska",earthquake
2015-10-10T07:50:07.100Z,18.2145,-67.3874,28,2.5,Md,8,201.6,0.18954452,0.2,pr,pr15283001,2015-10-10T15:52:37.920Z,"19km SW of Stella, Puerto Rico",earthquake
2015-10-10T07:31:07.520Z,-19.0787,169.5492,256.58,5,mb,,81,2.782,0.6,us,us10003mnk,2015-10-10T15:33:34.873Z,"60km NNE of Isangel, Vanuatu",earthquake
2015-10-10T06:31:36.000Z,53.7016,-161.6094,2.2,2.6,ml,,,,0.26,ak,ak11734718,2015-10-15T01:24:53.360Z,"173km SE of False Pass, Alaska",earthquake
2015-10-10T06:00:22.860Z,-24.4017,-66.9753,155.83,4.7,mb,,29,2.515,0.96,us,us10003mnb,2015-10-10T14:03:16.573Z,"69km WSW of San Antonio de los Cobres, Argentina",earthquake
2015-10-10T05:51:58.000Z,53.178,-168.3952,72.7,3,ml,,,,0.42,ak,ak11734708,2015-10-15T01:25:43.902Z,"41km NE of Nikolski, Alaska",earthquake
2015-10-10T05:06:28.280Z,-22.9849,-66.5036,245.18,4.6,mb,,96,2.252,0.84,us,us10003mn2,2015-10-10T13:09:04.263Z,"87km WSW of Abra Pampa, Argentina",earthquake
2015-10-10T03:32:31.410Z,34.0351667,-117.2468333,17.65,2.55,ml,125,14,0.07617,0.18,ci,ci37473824,2015-10-12T15:43:08.590Z,"2km SE of Loma Linda, California",earthquake
2015-10-10T03:08:10.000Z,36.3604,-97.3882,5,3.1,mb_lg,,33,0.423,0.53,us,us10003mmx,2015-10-10T22:39:48.396Z,"11km NW of Perry, Oklahoma",earthquake
2015-10-10T01:48:45.340Z,27.2285,88.8025,47.09,4.5,mb,,172,1.91,0.48,us,us10003mmv,2015-10-10T16:35:51.075Z,"21km ESE of Gangtok, India",earthquake
2015-10-10T01:36:43.200Z,18.4664,-66.247,120,2.7,Md,10,180,0.22008724,0.3,pr,pr15283000,2015-10-10T09:39:16.980Z,"2km ENE of Dorado, Puerto Rico",earthquake
2015-10-10T01:25:49.520Z,37.2027,-98.0159,6.62,3.2,mb_lg,,76,0.043,0.63,us,us10003mpn,2015-10-12T17:53:43.410Z,"5km NNE of Anthony, Kansas",earthquake
2015-10-10T01:23:32.530Z,37.2205,-97.9879,6.64,3.1,mb_lg,,45,0.014,0.22,us,us10003mmr,2015-10-12T17:36:45.970Z,"8km NNE of Anthony, Kansas",earthquake
2015-10-10T00:20:20.050Z,36.8027,-97.8285,3.84,3.4,mb_lg,,30,0.054,0.43,us,us10003mmj,2015-10-10T08:22:59.493Z,"8km W of Medford, Oklahoma",earthquake
2015-10-09T22:18:20.030Z,-30.6395,-71.5289,43.6,4.1,mwr,,118,0.097,0.98,us,us10003mm3,2015-10-10T06:21:05.461Z,"31km W of Ovalle, Chile",earthquake
2015-10-09T21:57:51.150Z,36.4679,-98.6932,3.05,3.4,mb_lg,,46,0.263,0.66,us,us10003mlh,2015-10-10T06:00:23.824Z,"29km NW of Fairview, Oklahoma",earthquake
2015-10-09T20:36:11.000Z,51.73,176.8756,20,2.8,ml,,,,0.68,ak,ak11743738,2015-10-19T21:48:57.906Z,"64km SW of Kiska Volcano, Alaska",earthquake
2015-10-09T20:29:54.960Z,28.8881,86.4461,2.29,4.9,mb,,60,0.98,0.92,us,us10003mkt,2015-10-12T15:04:15.413Z,"68km WNW of Xegar, China",earthquake
2015-10-09T19:34:09.080Z,-31.6966,-72.2071,12.2,4.1,mwr,,194,1.131,1.24,us,us10003mka,2015-10-12T14:17:34.749Z,"99km W of Illapel, Chile",earthquake
2015-10-09T19:24:11.000Z,68.6217,-147.2594,13.6,2.7,ml,,,,0.4,ak,ak11734376,2015-10-19T21:49:50.691Z,"103km NW of Arctic Village, Alaska",earthquake
2015-10-09T18:27:36.620Z,-31.7371,-71.7361,35,5.5,mww,,34,1.063,1.12,us,us10003mjs,2015-10-12T15:56:36.000Z,"55km WSW of Illapel, Chile",earthquake
2015-10-09T17:34:49.990Z,-32.2028,-177.8604,5.95,5.1,mb,,40,2.948,0.74,us,us10003mjg,2015-10-10T15:11:05.301Z,"130km SE of L'Esperance Rock, New Zealand",earthquake
2015-10-09T17:12:40.000Z,50.4502,175.8463,10,3.4,ml,,,,1.65,ak,ak11743730,2015-10-19T21:50:59.868Z,"212km S of Buldir Island, Alaska",earthquake
2015-10-09T17:08:57.670Z,-8.0636,-79.2476,70.76,4,mb,,156,6.489,0.81,us,us10003mj9,2015-10-12T14:13:08.062Z,"11km S of Santiago de Cao, Peru",earthquake
2015-10-09T16:56:51.000Z,51.8123,-179.226,84,2.7,ml,,,,0.58,ak,ak11734277,2015-10-13T22:26:04.631Z,"61km N of Amatignak Island, Alaska",earthquake
2015-10-09T16:28:25.960Z,-0.0071,123.8948,103.03,5.1,mb,,46,1.522,1.27,us,us10003mj0,2015-10-10T00:15:33.709Z,"44km SSW of Molibagu, Indonesia",earthquake
2015-10-09T14:39:16.870Z,40.702,36.6081,7.62,4.8,mb,,37,1.686,1.14,us,us10003mgj,2015-10-09T17:54:05.249Z,"5km NE of Erbaa, Turkey",earthquake
2015-10-09T12:45:39.620Z,-30.1709,-72.1298,10,4.3,mwr,,147,0.658,1.44,us,us10003mg9,2015-10-09T20:48:23.519Z,"79km WSW of Coquimbo, Chile",earthquake
2015-10-09T11:47:02.550Z,-2.472,-79.5688,82.79,4.5,mb,,115,2.914,1.39,us,us10003mg3,2015-10-09T17:31:00.698Z,"22km NNE of Naranjal, Ecuador",earthquake
2015-10-09T10:38:21.600Z,-30.599,-72.4332,10,4.3,mwr,,150,0.692,1.15,us,us10003mg0,2015-10-09T18:40:54.826Z,"118km W of Ovalle, Chile",earthquake
2015-10-09T10:27:27.182Z,37.7413,-115.1297,5.6,2.6,ml,35,56.64,0.341,0.1742,nn,nn00514141,2015-10-10T20:05:37.189Z,"41km N of Alamo, Nevada",earthquake
2015-10-09T09:55:32.000Z,51.8611,178.3386,127.2,3.4,ml,,,,0.4,ak,ak11734126,2015-10-19T21:49:14.330Z,"14km SW of Little Sitkin Island, Alaska",earthquake
2015-10-09T09:46:47.000Z,53.8003,-164.1844,40.7,3.2,ml,,,,0.38,ak,ak11734112,2015-10-13T22:25:42.595Z,"110km ESE of Akutan, Alaska",earthquake
2015-10-09T09:13:53.360Z,35.9512,-96.787,6.34,2.7,mb_lg,,59,0.012,0.46,us,us10003men,2015-10-29T01:32:04.641Z,"4km SSW of Cushing, Oklahoma",earthquake
2015-10-09T08:27:08.000Z,56.23,-156.5468,52,2.5,ml,,,,0.32,ak,ak11743721,2015-10-19T21:49:18.918Z,"73km NW of Chirikof Island, Alaska",earthquake
2015-10-09T06:09:36.100Z,36.4859,70.3026,197.54,4.8,mb,,79,0.675,1.01,us,us10003me9,2015-10-09T14:12:17.673Z,"40km ESE of Farkhar, Afghanistan",earthquake
2015-10-09T06:08:55.340Z,-30.8425,-71.6223,36.38,4.9,mb,,147,0.168,0.89,us,us10003me8,2015-10-09T16:54:29.000Z,"48km SW of Ovalle, Chile",earthquake
2015-10-09T05:54:09.700Z,17.9207,-66.8884,12,2.5,Md,9,223.2,0.15451023,0.1,pr,pr15282003,2015-10-09T13:56:53.122Z,"6km SSE of Guanica, Puerto Rico",earthquake
2015-10-09T04:09:35.960Z,-16.0129,-69.7916,213.16,4.6,mb,,134,1.619,1.04,us,us10003mdx,2015-10-09T12:01:39.989Z,"15km WNW of Ilave, Peru",earthquake
2015-10-09T03:52:21.800Z,19.0182,-65.3592,25,3.2,Md,4,262.8,0.70966907,0.3,pr,pr15282002,2015-10-09T11:55:01.267Z,"79km N of Culebra, Puerto Rico",earthquake
2015-10-09T03:40:19.000Z,51.53,-175.1281,26.2,3.5,ml,,,,0.78,ak,ak11743716,2015-10-19T21:50:38.454Z,"97km SW of Atka, Alaska",earthquake
2015-10-09T03:12:43.355Z,41.8493,-119.6488,11.4,2.9,ml,7,97.57,0.152,0.2085,nn,nn00514115,2015-10-10T20:08:11.928Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-09T02:33:39.490Z,-57.4559,-24.7469,48.87,5.1,mb,,98,7.329,0.7,us,us10003mdm,2015-10-09T10:36:15.257Z,"170km ESE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-10-09T01:51:17.000Z,57.1656,-158.0138,127.8,2.6,ml,,,,0.82,ak,ak11743708,2015-10-19T21:49:30.635Z,"111km NNE of Chignik Lake, Alaska",earthquake
2015-10-09T01:38:14.940Z,-2.8979,139.0086,68.53,4.5,mb,,103,6.751,0.81,us,us10003mdi,2015-10-09T09:40:53.009Z,"177km W of Abepura, Indonesia",earthquake
2015-10-09T01:36:00.000Z,61.663,-151.3266,73.2,2.8,ml,,,,0.58,ak,ak11734041,2015-10-13T22:23:05.913Z,"68km W of Willow, Alaska",earthquake
2015-10-09T01:07:35.890Z,37.4384,78.1503,10,4.3,mb,,88,5.382,1.11,us,us10003m9j,2015-10-09T09:10:20.959Z,"98km SE of Yilkiqi, China",earthquake
2015-10-09T00:36:24.570Z,36.0097,-96.7784,4.19,2.7,mb_lg,,35,0.044,0.47,us,us10003ly1,2015-10-09T22:38:36.026Z,"2km NNW of Cushing, Oklahoma",earthquake
2015-10-09T00:28:04.070Z,-2.45,134.4051,32.76,4.6,mb,,114,2.203,0.6,us,us10003lyu,2015-10-09T08:30:46.526Z,"156km NW of Nabire, Indonesia",earthquake
2015-10-09T00:15:51.000Z,51.9255,-179.2657,93.8,2.5,ml,,,,0.32,ak,ak11743706,2015-10-19T21:50:11.899Z,"74km N of Amatignak Island, Alaska",earthquake
2015-10-09T00:05:29.100Z,18.6061,-66.7509,12,2.6,Md,5,266.4,0.24524007,0.2,pr,pr15282000,2015-10-09T08:08:08.906Z,"14km NNE of Carrizales, Puerto Rico",earthquake
2015-10-08T22:44:35.490Z,2.0475,126.1142,84.38,4.5,mb,,74,1.781,0.57,us,us10003p3r,2015-10-17T05:22:18.513Z,"123km ENE of Bitung, Indonesia",earthquake
2015-10-08T20:20:42.700Z,17.6457,-65.6333,14,2.7,Md,3,309.6,0.45544585,0.1,pr,pr15281007,2015-10-09T04:23:23.132Z,"47km SE of Emajagua, Puerto Rico",earthquake
2015-10-08T20:10:34.000Z,51.8045,-172.4341,10,3.1,ml,6,212.399983008001,,2.1,ak,ak11738837,2015-10-13T21:28:24.243Z,"110km SW of Amukta Island, Alaska",earthquake
2015-10-08T19:17:43.000Z,51.4403,179.0887,67.9,2.5,ml,7,212.399983008001,,0.36,ak,ak11738831,2015-10-13T21:29:51.221Z,"66km SSW of Semisopochnoi Island, Alaska",earthquake
2015-10-08T19:13:51.000Z,54.3225,-161.6108,13.4,2.8,ml,10,212.399983008001,,0.54,ak,ak11738830,2015-10-13T21:29:06.758Z,"119km SE of Cold Bay, Alaska",earthquake
2015-10-08T17:41:20.000Z,51.758,-177.3365,82.6,2.9,ml,16,190.799984736001,,0.31,ak,ak11733909,2015-10-13T21:28:45.129Z,"48km WSW of Adak, Alaska",earthquake
2015-10-08T17:20:10.000Z,50.4249,-174.1739,0.8,3.4,ml,,,,0.47,ak,ak11733907,2015-10-13T21:25:18.132Z,"197km S of Atka, Alaska",earthquake
2015-10-08T16:04:55.190Z,35.6264,-98.0418,10.64,2.5,mb_lg,,34,0.353,0.88,us,us10003l4t,2015-10-09T14:02:43.117Z,"12km SSW of Okarche, Oklahoma",earthquake
2015-10-08T14:40:49.000Z,51.4707,-179.9562,13.2,2.6,ml,,,,0.51,ak,ak11733845,2015-10-13T21:26:48.135Z,"61km SSE of Semisopochnoi Island, Alaska",earthquake
2015-10-08T13:56:11.110Z,4.8164,96.2178,42.72,4.7,mb,,121,0.834,0.7,us,us10003l4d,2015-10-08T14:24:19.402Z,"44km S of Reuleuet, Indonesia",earthquake
2015-10-08T13:40:07.000Z,57.2128,-142.4273,10,2.7,ml,23,251.999979840002,,0.46,ak,ak11738811,2015-10-13T21:29:29.579Z,"Gulf of Alaska",earthquake
2015-10-08T13:23:01.960Z,51.1175,-179.6351,51.71,4.8,mb,,181,0.718,0.93,us,us10003l46,2015-10-13T21:25:28.073Z,"40km WSW of Amatignak Island, Alaska",earthquake
2015-10-08T13:17:00.000Z,50.9969,-179.6927,27.2,3.8,ml,,,,0.73,ak,ak11733805,2015-10-13T21:24:54.684Z,"50km SW of Amatignak Island, Alaska",earthquake
2015-10-08T12:33:49.000Z,62.9981,-151.042,126.7,3.7,ml,,,,0.52,ak,ak11733772,2015-10-13T21:27:40.483Z,"89km NNW of Talkeetna, Alaska",earthquake
2015-10-08T11:03:28.620Z,39.8184,143.7518,22.03,4.5,mb,,135,2.24,1.49,us,us10003l3t,2015-10-08T19:06:05.763Z,"155km E of Miyako, Japan",earthquake
2015-10-08T10:07:23.000Z,52.2088,-168.4011,55.4,2.5,ml,10,237.599980992002,,0.48,ak,ak11738796,2015-10-13T21:30:12.526Z,"87km SSE of Nikolski, Alaska",earthquake
2015-10-08T10:05:26.000Z,52.2139,-168.3586,25.9,3.3,ml,,,,0.59,ak,ak11733743,2015-10-13T21:25:42.186Z,"87km SSE of Nikolski, Alaska",earthquake
2015-10-08T10:02:41.500Z,18.4361,-67.4466,17,2.6,Md,4,244.8,0.05928881,0.37,pr,pr15281003,2015-10-08T18:05:18.349Z,"23km WNW of Rincon, Puerto Rico",earthquake
2015-10-08T09:04:46.470Z,52.4734,-168.6031,37.9,4.5,mb,,172,0.522,1.12,us,us10003l3i,2015-10-13T21:24:09.309Z,"54km SSE of Nikolski, Alaska",earthquake
2015-10-08T08:21:35.600Z,19.4244,-66.0658,86,3.4,Md,7,284.4,1.16331829,0.18,pr,pr15281004,2015-10-08T17:05:58.314Z,"106km N of San Juan, Puerto Rico",earthquake
2015-10-08T08:09:27.020Z,41.8513,-119.6315,11.6,2.5,ml,7,154.42,0.16,0.2468,nn,nn00514006,2015-10-10T19:46:28.421Z,"70km ESE of Lakeview, Oregon",earthquake
2015-10-08T07:38:21.510Z,36.3566,-97.3829,5,2.6,mb_lg,,57,0.425,0.24,us,us10003l35,2015-10-08T07:49:16.093Z,"11km NW of Perry, Oklahoma",earthquake
2015-10-08T07:22:46.490Z,-30.662,-71.8235,33.46,4.3,mwr,,102,0.162,0.53,us,us10003l31,2015-10-08T15:25:31.015Z,"60km W of Ovalle, Chile",earthquake
2015-10-08T06:39:41.940Z,1.6716,127.1581,115.74,4.4,mb,,114,0.917,0.79,us,us10003p35,2015-10-28T13:10:58.207Z,"94km W of Tobelo, Indonesia",earthquake
2015-10-08T06:30:00.000Z,52.1881,-168.3976,25.7,2.9,ml,,,,0.66,us,us10003nf7,2015-10-28T10:02:12.910Z,"89km SSE of Nikolski, Alaska",earthquake
2015-10-08T06:25:39.770Z,5.3867,126.0207,99.03,4.5,mb,,122,4.777,0.66,us,us10003p34,2015-10-29T06:25:08.944Z,"61km E of Sarangani, Philippines",earthquake
2015-10-08T06:01:28.780Z,-7.4204,128.3091,115.12,4.4,mb,,59,3.015,1.13,us,us10003p3f,2015-10-29T06:45:49.568Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-10-08T05:36:22.530Z,-30.3992,-177.9428,10,4.5,mb,,132,1.15,0.53,us,us10003p3e,2015-10-28T11:45:05.424Z,"125km S of Raoul Island, New Zealand",earthquake
2015-10-08T04:47:15.000Z,52.3152,-168.6378,68.2,3.1,ml,,,,0.55,ak,ak11733617,2015-10-13T21:28:01.987Z,"71km SSE of Nikolski, Alaska",earthquake
2015-10-08T04:35:21.000Z,57.7649,-156.1228,16.6,3.2,ml,,,,0.8,ak,ak11733601,2015-10-13T21:24:06.247Z,"107km SSE of King Salmon, Alaska",earthquake
2015-10-08T03:10:33.700Z,18.6497,-64.7611,5,3,Md,8,183.6,0.26949459,0.2,pr,pr15281002,2015-10-08T11:13:06.627Z,"29km NNW of Road Town, British Virgin Islands",earthquake
2015-10-08T02:45:30.280Z,35.9976,-96.8015,5.63,2.5,mb_lg,,59,0.026,0.31,us,us10003l2k,2015-10-09T13:59:26.758Z,"3km WNW of Cushing, Oklahoma",earthquake
2015-10-08T02:42:24.040Z,-24.0015,-69.1487,103.88,4.6,mb,,69,1.302,1,us,us10003l2j,2015-10-08T02:54:01.719Z,"133km ESE of Antofagasta, Chile",earthquake
2015-10-08T02:30:25.100Z,19.423,-66.2918,10,3.2,Md,11,284.4,1.12558905,0.23,pr,pr15281001,2015-10-08T10:32:59.400Z,"105km N of Brenas, Puerto Rico",earthquake
2015-10-08T02:03:31.000Z,58.9291,-154.4162,117.5,2.9,ml,,,,0.79,ak,ak11733575,2015-10-13T21:26:26.494Z,"95km SSE of Old Iliamna, Alaska",earthquake
2015-10-08T01:56:07.000Z,18.7605,-66.8871,63,2.9,Md,11,248.4,0.35932611,0.23,pr,pr15281000,2015-10-08T09:58:42.214Z,"30km N of Camuy, Puerto Rico",earthquake
2015-10-08T00:05:56.020Z,52.444,-168.5329,30.75,5,mb,,138,0.564,1.07,us,us10003l21,2015-10-13T21:23:29.371Z,"59km SSE of Nikolski, Alaska",earthquake
2015-10-07T23:52:52.600Z,36.3465,-96.787,3.639,2.8,ml,,65,,0.64,us,us10003l9w,2015-10-23T05:29:52.901Z,"1km ENE of Pawnee, Oklahoma",earthquake
2015-10-07T23:43:27.690Z,52.4549,-168.5881,39.86,5.1,mb,,138,0.542,1.17,us,us10003l1m,2015-10-19T17:55:29.792Z,"56km SSE of Nikolski, Alaska",earthquake
2015-10-07T22:48:32.000Z,63.1566,-150.5677,115.6,3,ml,,,,0.5,ak,ak11733412,2015-10-13T01:29:30.531Z,"85km WSW of Cantwell, Alaska",earthquake
2015-10-07T22:38:59.600Z,36.3642,-97.4543,5,3,mb_lg,,57,0.44,0.61,us,us10003l1c,2015-10-08T06:41:27.231Z,"17km WNW of Perry, Oklahoma",earthquake
2015-10-07T21:01:58.400Z,19.6655,-64.3407,44,3.2,Md,6,320.4,0.92975632,0.17,pr,pr15280007,2015-10-08T05:04:34.258Z,"141km NNE of Road Town, British Virgin Islands",earthquake
2015-10-07T20:30:13.080Z,-17.1986,121.8899,15.03,4.5,mb,,71,3.685,0.69,us,us10003l09,2015-10-08T12:53:48.371Z,"92km NNW of Broome, Australia",earthquake
2015-10-07T19:35:17.020Z,-30.8106,-71.4616,40,4.4,mb,,81,0.202,0.85,us,us10003kzs,2015-10-08T03:37:58.321Z,"34km SW of Ovalle, Chile",earthquake
2015-10-07T19:26:00.000Z,51.345,-175.4063,25.5,2.5,ml,,,,0.61,ak,ak11733294,2015-10-13T01:36:35.853Z,"105km SE of Adak, Alaska",earthquake
2015-10-07T19:24:51.470Z,-2.8335,126.2657,47.7,4.6,mb,,50,3.746,0.93,us,us10003kzm,2015-10-08T03:27:32.343Z,"33km NNW of Airbuaya, Indonesia",earthquake
2015-10-07T18:34:52.000Z,51.8081,178.3598,109.8,2.5,ml,,,,0.32,ak,ak11738330,2015-10-19T17:55:16.972Z,"18km SSW of Little Sitkin Island, Alaska",earthquake
2015-10-07T16:13:25.910Z,-22.4715,179.4028,564.94,4.1,mb,,195,4.87,1.14,us,us10003nvj,2015-10-29T00:17:08.356Z,"281km SW of Ndoi Island, Fiji",earthquake
2015-10-07T15:20:45.840Z,36.395,-97.3026,2.05,2.8,mb_lg,,35,0.371,0.43,us,us10003kxz,2015-10-29T00:10:42.082Z,"11km N of Perry, Oklahoma",earthquake
2015-10-07T15:12:32.000Z,63.0643,-150.6438,110.5,3.5,ml,,,,0.55,ak,ak11733194,2015-10-29T00:08:52.872Z,"86km NNW of Talkeetna, Alaska",earthquake
2015-10-07T15:03:20.700Z,35.465,-97.0275,5.942,2.5,ml,,152,,0.64,us,us10003l9u,2015-10-29T00:05:01.573Z,"6km ENE of McLoud, Oklahoma",earthquake
2015-10-07T14:48:47.227Z,41.8784,-119.6339,9.3,2.7,ml,5,76.86,0.141,0.1273,nn,nn00513873,2015-10-10T19:28:45.757Z,"68km ESE of Lakeview, Oregon",earthquake
2015-10-07T14:27:39.000Z,61.5692,-141.0811,13.3,2.7,ml,,,,0.71,ak,ak11733149,2015-10-13T01:34:26.472Z,"178km E of Chitina, Alaska",earthquake
2015-10-07T14:18:54.500Z,18.9104,-64.3107,18,2.5,Md,4,306,0.18056137,0.2,pr,pr15280006,2015-10-07T22:21:40.048Z,"63km NNE of Road Town, British Virgin Islands",earthquake
2015-10-07T13:28:51.470Z,32.3435,-115.255,15.43,3.37,ml,27,165,0.08679,0.32,ci,ci37254543,2015-10-07T21:31:20.243Z,"6km WSW of Delta, B.C., MX",earthquake
2015-10-07T13:06:42.060Z,-31.8282,-72.4435,10,4.2,mb,,124,1.343,0.53,us,us10003kx9,2015-10-07T21:09:11.827Z,"123km W of Illapel, Chile",earthquake
2015-10-07T13:01:16.000Z,59.2653,-150.5059,15,2.5,ml,,,,0.47,ak,ak11733108,2015-10-13T01:35:30.718Z,"68km SE of Fritz Creek, Alaska",earthquake
2015-10-07T12:34:36.930Z,-31.4877,-71.7728,23.77,4.5,mb,,143,0.819,0.67,us,us10003kx5,2015-10-28T08:02:31.903Z,"59km WNW of Illapel, Chile",earthquake
2015-10-07T12:02:28.000Z,59.9864,-152.5773,81.9,2.5,ml,,,,0.62,ak,ak11733100,2015-10-28T07:10:42.676Z,"47km WNW of Anchor Point, Alaska",earthquake
2015-10-07T11:48:35.700Z,36.1182,-97.3038,5.982,3,ml,,60,,0.48,us,us10003kx1,2015-10-28T06:53:31.640Z,"19km S of Perry, Oklahoma",earthquake
2015-10-07T10:32:32.490Z,26.349,140.4479,384.54,4.3,mb,,112,1.722,0.62,us,us10003nvd,2015-10-25T12:51:47.075Z,"193km WSW of Chichi-shima, Japan",earthquake
2015-10-07T10:16:43.060Z,-18.4495,-173.5634,35,4.6,mb,,138,4.829,0.5,us,us10003nvc,2015-10-25T11:42:31.949Z,"49km ENE of Neiafu, Tonga",earthquake
2015-10-07T10:15:13.800Z,24.83,122.13,6.9,4.1,ml,,,,1.68,us,us10003rap,2015-10-25T12:10:12.243Z,"38km ENE of Yilan, Taiwan",earthquake
2015-10-07T10:01:23.000Z,54.995,-157.9812,33.5,2.7,ml,,,,0.43,us,us10003n6t,2015-10-25T04:36:45.008Z,"103km ENE of Chernabura Island, Alaska",earthquake
2015-10-07T09:25:02.050Z,45.6574,26.8586,129.699,4.4,mb,,47,0.15,0.81,us,us10003leh,2015-10-25T09:57:23.585Z,"9km W of Poiana Cristei, Romania",earthquake
2015-10-07T09:13:57.400Z,36.3343,-97.8126,7.319,2.8,ml,,66,,0.49,us,us10003l9f,2015-10-25T09:27:43.787Z,"9km SE of Enid, Oklahoma",earthquake
